LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
IRN,MEATCONSUMP,POULTRY,KG_CAP,A,2017,23.07495163,
IRN,MEATCONSUMP,POULTRY,KG_CAP,A,2018,23.00854658,
IRN,MEATCONSUMP,POULTRY,KG_CAP,A,2019,22.94347932,
IRN,MEATCONSUMP,POULTRY,KG_CAP,A,2020,23.17586414,
IRN,MEATCONSUMP,POULTRY,KG_CAP,A,2021,23.42117753,
IRN,MEATCONSUMP,POULTRY,KG_CAP,A,2022,23.67903853,
IRN,MEATCONSUMP,POULTRY,KG_CAP,A,2023,23.91678143,
IRN,MEATCONSUMP,POULTRY,KG_CAP,A,2024,24.16143982,
IRN,MEATCONSUMP,POULTRY,KG_CAP,A,2025,24.39392507,
IRN,MEATCONSUMP,POULTRY,KG_CAP,A,2026,24.64494247,
IRN,MEATCONSUMP,POULTRY,KG_CAP,A,2027,24.88984731,
IRN,MEATCONSUMP,POULTRY,KG_CAP,A,2028,25.12861332,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,1990,5.517004146,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,1991,6.273052939,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,1992,6.205085904,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,1993,5.826946024,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,1994,5.643187653,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,1995,5.563953807,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,1996,5.865183115,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,1997,5.851647573,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,1998,6.045514297,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,1999,5.39815997,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2000,5.799055912,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2001,5.818489532,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2002,5.821140081,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2003,5.330818803,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2004,5.401317619,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2005,5.39832865,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2006,5.386581523,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2007,5.549817261,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2008,4.208361927,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2009,4.267873588,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2010,4.467569781,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2011,4.443937288,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2012,4.4119505,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2013,4.071948435,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2014,4.126785525,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2015,4.241938974,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2016,3.963964421,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2017,4.055094095,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2018,4.217570286,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2019,4.047227009,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2020,4.057409694,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2021,4.100187711,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2022,4.106759285,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2023,4.101471688,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2024,4.099542626,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2025,4.087313806,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2026,4.084834681,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2027,4.079065849,
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2028,4.074442463,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,1990,9.966029647,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,1991,12.32012236,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,1992,10.09405396,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,1993,10.65201438,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,1994,13.89372329,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,1995,12.34344524,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,1996,13.61614773,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,1997,14.43147189,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,1998,13.65868162,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,1999,13.46769682,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2000,16.54907714,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2001,15.17804422,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2002,17.78788105,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2003,18.34217182,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2004,18.37471737,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2005,16.86984339,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2006,21.96688912,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2007,19.93822682,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2008,23.44515387,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2009,17.85450586,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2010,19.49312806,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2011,19.40147316,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2012,19.34043908,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2013,20.79906493,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2014,18.352454,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2015,19.43072306,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2016,19.97794159,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2017,21.16117101,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2018,20.46220627,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2019,20.32762739,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2020,20.33287735,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2021,20.33652135,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2022,20.34791123,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2023,20.36505313,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2024,20.38253449,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2025,20.40593234,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2026,20.43539412,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2027,20.46845537,
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2028,20.50282729,
ISR,MEATCONSUMP,PIG,KG_CAP,A,1990,1.590356198,
ISR,MEATCONSUMP,PIG,KG_CAP,A,1991,1.568517547,
ISR,MEATCONSUMP,PIG,KG_CAP,A,1992,1.502805532,
ISR,MEATCONSUMP,PIG,KG_CAP,A,1993,1.358208566,
ISR,MEATCONSUMP,PIG,KG_CAP,A,1994,1.312226829,
ISR,MEATCONSUMP,PIG,KG_CAP,A,1995,1.497652535,
ISR,MEATCONSUMP,PIG,KG_CAP,A,1996,1.478838138,
ISR,MEATCONSUMP,PIG,KG_CAP,A,1997,1.637010788,
ISR,MEATCONSUMP,PIG,KG_CAP,A,1998,1.600139076,
ISR,MEATCONSUMP,PIG,KG_CAP,A,1999,1.136961807,
ISR,MEATCONSUMP,PIG,KG_CAP,A,2000,1.915984925,
ISR,MEATCONSUMP,PIG,KG_CAP,A,2001,1.994828134,
ISR,MEATCONSUMP,PIG,KG_CAP,A,2002,2.052372593,
ISR,MEATCONSUMP,PIG,KG_CAP,A,2003,2.135040267,
ISR,MEATCONSUMP,PIG,KG_CAP,A,2004,2.194777956,
ISR,MEATCONSUMP,PIG,KG_CAP,A,2005,2.217759229,
ISR,MEATCONSUMP,PIG,KG_CAP,A,2006,2.048847582,
ISR,MEATCONSUMP,PIG,KG_CAP,A,2007,2.088406125,
ISR,MEATCONSUMP,PIG,KG_CAP,A,2008,2.038641855,
ISR,MEATCONSUMP,PIG,KG_CAP,A,2009,2.112308836,
ISR,MEATCONSUMP,PIG,KG_CAP,A,2010,1.981742491,
ISR,MEATCONSUMP,PIG,KG_CAP,A,2011,1.948574351,
ISR,MEATCONSUMP,PIG,KG_CAP,A,2012,1.98407448,
ISR,MEATCONSUMP,PIG,KG_CAP,A,2013,1.641368857,
ISR,MEATCONSUMP,PIG,KG_CAP,A,2014,1.548355168,
ISR,MEATCONSUMP,PIG,KG_CAP,A,2015,1.530404393,
ISR,MEATCONSUMP,PIG,KG_CAP,A,2016,1.532715031,
ISR,MEATCONSUMP,PIG,KG_CAP,A,2017,1.386778892,
ISR,MEATCONSUMP,PIG,KG_CAP,A,2018,1.383974732,
ISR,MEATCONSUMP,PIG,KG_CAP,A,2019,1.362841632,
ISR,MEATCONSUMP,PIG,KG_CAP,A,2020,1.342564922,
ISR,MEATCONSUMP,PIG,KG_CAP,A,2021,1.323101898,
ISR,MEATCONSUMP,PIG,KG_CAP,A,2022,1.304312552,
ISR,MEATCONSUMP,PIG,KG_CAP,A,2023,1.286133337,
ISR,MEATCONSUMP,PIG,KG_CAP,A,2024,1.268487222,
ISR,MEATCONSUMP,PIG,KG_CAP,A,2025,1.251318381,
ISR,MEATCONSUMP,PIG,KG_CAP,A,2026,1.23459982,
ISR,MEATCONSUMP,PIG,KG_CAP,A,2027,1.218316662,
ISR,MEATCONSUMP,PIG,KG_CAP,A,2028,1.202436188,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,1990,34.26907622,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,1991,35.90980304,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,1992,38.33742203,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,1993,39.82393686,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,1994,42.22682435,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,1995,40.69267451,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,1996,40.8338184,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,1997,40.47516641,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,1998,40.238132,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,1999,41.00525347,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2000,58.99913303,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2001,63.14708583,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2002,63.08871476,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2003,61.2383816,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2004,62.44536299,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2005,63.74292932,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2006,66.07636923,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2007,64.857419,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2008,63.52981833,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2009,63.41856568,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2010,63.59298477,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2011,63.20284781,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2012,64.22107837,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2013,57.98359284,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2014,61.78251979,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2015,64.9362002,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2016,68.10206963,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2017,65.77975596,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2018,64.86669146,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2019,65.11181533,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2020,65.56558356,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2021,66.02987577,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2022,66.49155794,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2023,66.95878574,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2024,67.44043969,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2025,67.9299205,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2026,68.42623099,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2027,68.93040011,
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2028,69.44447907,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,1990,1.173229023,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,1991,1.137166178,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,1992,1.097992101,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,1993,1.239812011,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,1994,1.2367014,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,1995,1.271249582,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,1996,1.201821203,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,1997,1.070414788,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,1998,1.160077149,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,1999,1.233735902,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2000,1.299731348,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2001,1.292263484,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2002,1.140195952,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2003,1.175561213,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2004,1.111027961,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2005,1.246652184,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2006,1.385953456,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2007,1.383441287,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2008,1.460353518,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2009,1.525746954,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2010,1.616869696,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2011,1.829010628,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2012,1.779989751,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2013,1.778102766,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2014,1.910975715,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2015,1.712642853,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2016,1.540472664,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2017,1.580539099,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2018,1.5862889,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2019,1.602974059,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2020,1.628216981,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2021,1.6538338,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2022,1.67616265,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2023,1.69865219,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2024,1.721496762,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2025,1.744722511,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2026,1.768329497,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2027,1.792391995,
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2028,1.816632367,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,1992,25.19515875,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,1993,27.85059812,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,1994,26.53225008,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,1995,22.51282578,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,1996,19.44958294,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,1997,16.36131712,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,1998,15.68913643,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,1999,15.72538423,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2000,14.42192503,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2001,13.51268437,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2002,13.8910167,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2003,14.58457394,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2004,16.0927236,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2005,17.3479263,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2006,18.82517939,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2007,20.11890622,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2008,20.59253522,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2009,19.59941778,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2010,20.48217194,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2011,19.75749094,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2012,19.39067945,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2013,19.56635168,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2014,19.52980183,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2015,19.54431229,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2016,19.40018832,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2017,20.37908261,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2018,19.26498474,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2019,19.47135719,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2020,19.72599502,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2021,19.93305408,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2022,20.14563852,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2023,20.40960463,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2024,20.64636178,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2025,20.8702838,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2026,21.09981896,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2027,21.32672718,
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2028,21.55073607,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,1992,10.46871487,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,1993,9.372965326,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,1994,7.542742558,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,1995,5.297306641,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,1996,5.344024734,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,1997,4.219140154,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,1998,4.183830884,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,1999,5.008428642,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2000,4.493457436,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2001,6.090862808,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2002,6.015843687,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2003,5.77112382,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2004,6.233245639,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2005,6.233497578,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2006,6.434229477,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2007,6.513334563,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2008,7.149593537,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2009,6.68406112,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2010,6.584519204,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2011,7.052595328,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2012,6.9341914,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2013,6.583328677,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2014,6.147041934,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2015,5.560657382,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2016,5.249080413,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2017,5.283327376,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2018,4.857028897,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2019,4.772571108,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2020,4.758994866,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2021,4.705038982,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2022,4.666108813,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2023,4.653115149,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2024,4.639549625,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2025,4.627348636,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2026,4.61909051,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2027,4.608246642,
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2028,4.594745684,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,1992,7.520614127,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,1993,6.224513672,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,1994,4.404484359,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,1995,3.097438286,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,1996,3.029988589,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,1997,3.172054623,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,1998,3.117691307,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,1999,2.499018189,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2000,3.131858362,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2001,3.897582532,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2002,4.910842783,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2003,5.560837528,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2004,6.973526346,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2005,8.827661886,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2006,12.05848464,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2007,11.57929202,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2008,10.74709576,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2009,10.29672797,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2010,12.84215199,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2011,13.82959709,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2012,16.97725678,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2013,15.52893203,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2014,14.17478534,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2015,14.48221604,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2016,14.6914456,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2017,16.42767142,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2018,14.99469026,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2019,15.22826608,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2020,15.42533874,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2021,15.61476763,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2022,15.84169041,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2023,16.14636543,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2024,16.4474171,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2025,16.75083345,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2026,17.05709218,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2027,17.36632267,
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2028,17.67651578,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,1992,12.43557271,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,1993,14.1541892,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,1994,13.01212918,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,1995,10.54115506,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,1996,9.208988841,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,1997,8.262038923,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,1998,6.832634174,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,1999,5.740069197,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2000,5.568645978,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2001,5.685086192,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2002,5.920018191,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2003,5.54980299,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2004,5.814408768,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2005,6.045672833,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2006,6.45898563,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2007,6.869918032,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2008,7.219434306,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2009,7.343124944,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2010,7.656536815,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2011,7.885728309,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2012,8.027521249,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2013,8.035618592,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2014,8.155757395,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2015,8.181143146,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2016,8.26991448,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2017,8.278759197,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2018,8.217576891,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2019,8.300989816,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2020,8.381829962,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2021,8.477336694,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2022,8.576195602,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2023,8.683269518,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2024,8.798456966,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2025,8.91504145,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2026,9.032390731,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2027,9.150937627,
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2028,9.270383951,
MYS,MEATCONSUMP,BEEF,KG_CAP,A,1990,2.583648103,
MYS,MEATCONSUMP,BEEF,KG_CAP,A,1991,2.911643871,
MYS,MEATCONSUMP,BEEF,KG_CAP,A,1992,2.948786553,
MYS,MEATCONSUMP,BEEF,KG_CAP,A,1993,3.000511227,
MYS,MEATCONSUMP,BEEF,KG_CAP,A,1994,3.235143461,
