Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,Collection,SourceType,   RefCode,Note
    USA,     .,    .,     ., 2003, 2003, 46,     1,   ACY,       1,0.00897,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2003, 2003, 47,     1,   ACY,       1,0.00705,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2003, 2003, 48,     1,   ACY,       1,0.00562,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2003, 2003, 49,     1,   ACY,       1,0.00441,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2003, 2003, 50,     1,   ACY,       1,0.00359,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2003, 2003, 51,     1,   ACY,       1,0.00280,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2003, 2003, 52,     1,   ACY,       1,0.00223,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2003, 2003, 53,     1,   ACY,       1,0.00186,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2003, 2003, 54,     1,   ACY,       1,0.00146,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2003, 2003, 55,     1,   ACY,       1,0.00119,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2003, 2003, 56,     1,   ACY,       1,0.00103,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2003, 2003, 57,     1,   ACY,       1,0.00081,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2003, 2003, 58,     1,   ACY,       1,0.00070,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2003, 2003, 59,    99,   ACY,       1,0.00267,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 15,     1,   ACY,       1,0.00187,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 16,     1,   ACY,       1,0.00529,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 17,     1,   ACY,       1,0.01275,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 18,     1,   ACY,       1,0.02563,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 19,     1,   ACY,       1,0.03975,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 20,     1,   ACY,       1,0.05278,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 21,     1,   ACY,       1,0.06466,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 22,     1,   ACY,       1,0.07553,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 23,     1,   ACY,       1,0.08371,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 24,     1,   ACY,       1,0.09234,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 25,     1,   ACY,       1,0.09848,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 26,     1,   ACY,       1,0.10555,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 27,     1,   ACY,       1,0.11167,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 28,     1,   ACY,       1,0.11298,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 29,     1,   ACY,       1,0.11668,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 30,     1,   ACY,       1,0.11441,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 31,     1,   ACY,       1,0.11297,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 32,     1,   ACY,       1,0.10607,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 33,     1,   ACY,       1,0.10083,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 34,     1,   ACY,       1,0.09108,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 35,     1,   ACY,       1,0.08188,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 36,     1,   ACY,       1,0.07252,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 37,     1,   ACY,       1,0.06238,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 38,     1,   ACY,       1,0.05174,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 39,     1,   ACY,       1,0.04302,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 40,     1,   ACY,       1,0.03561,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 41,     1,   ACY,       1,0.02878,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 42,     1,   ACY,       1,0.02305,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 43,     1,   ACY,       1,0.01825,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 44,     1,   ACY,       1,0.01455,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 45,     1,   ACY,       1,0.01146,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 46,     1,   ACY,       1,0.00903,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 47,     1,   ACY,       1,0.00732,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 48,     1,   ACY,       1,0.00561,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 49,     1,   ACY,       1,0.00446,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 50,     1,   ACY,       1,0.00351,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 51,     1,   ACY,       1,0.00280,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 52,     1,   ACY,       1,0.00224,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 53,     1,   ACY,       1,0.00179,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 54,     1,   ACY,       1,0.00143,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 55,     1,   ACY,       1,0.00121,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 56,     1,   ACY,       1,0.00101,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 57,     1,   ACY,       1,0.00087,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 58,     1,   ACY,       1,0.00067,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2004, 2004, 59,    99,   ACY,       1,0.00271,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 15,     1,   ACY,       1,0.00197,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 16,     1,   ACY,       1,0.00521,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 17,     1,   ACY,       1,0.01292,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 18,     1,   ACY,       1,0.02557,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 19,     1,   ACY,       1,0.03965,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 20,     1,   ACY,       1,0.05270,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 21,     1,   ACY,       1,0.06337,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 22,     1,   ACY,       1,0.07523,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 23,     1,   ACY,       1,0.08308,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 24,     1,   ACY,       1,0.09076,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 25,     1,   ACY,       1,0.09849,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 26,     1,   ACY,       1,0.10552,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 27,     1,   ACY,       1,0.11094,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 28,     1,   ACY,       1,0.11590,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 29,     1,   ACY,       1,0.11670,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 30,     1,   ACY,       1,0.11546,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 31,     1,   ACY,       1,0.11411,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 32,     1,   ACY,       1,0.10708,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 33,     1,   ACY,       1,0.10001,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 34,     1,   ACY,       1,0.09306,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 35,     1,   ACY,       1,0.08174,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 36,     1,   ACY,       1,0.07271,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 37,     1,   ACY,       1,0.06292,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 38,     1,   ACY,       1,0.05310,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 39,     1,   ACY,       1,0.04381,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 40,     1,   ACY,       1,0.03581,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 41,     1,   ACY,       1,0.02893,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 42,     1,   ACY,       1,0.02353,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 43,     1,   ACY,       1,0.01872,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 44,     1,   ACY,       1,0.01479,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 45,     1,   ACY,       1,0.01173,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 46,     1,   ACY,       1,0.00918,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 47,     1,   ACY,       1,0.00727,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 48,     1,   ACY,       1,0.00579,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 49,     1,   ACY,       1,0.00459,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 50,     1,   ACY,       1,0.00359,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 51,     1,   ACY,       1,0.00284,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 52,     1,   ACY,       1,0.00233,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 53,     1,   ACY,       1,0.00187,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 54,     1,   ACY,       1,0.00149,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 55,     1,   ACY,       1,0.00119,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 56,     1,   ACY,       1,0.00097,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 57,     1,   ACY,       1,0.00081,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 58,     1,   ACY,       1,0.00069,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2005, 2005, 59,    99,   ACY,       1,0.00267,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 15,     1,   ACY,       1,0.00208,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 16,     1,   ACY,       1,0.00567,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 17,     1,   ACY,       1,0.01349,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 18,     1,   ACY,       1,0.02696,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 19,     1,   ACY,       1,0.04182,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 20,     1,   ACY,       1,0.05530,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 21,     1,   ACY,       1,0.06609,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 22,     1,   ACY,       1,0.07665,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 23,     1,   ACY,       1,0.08646,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 24,     1,   ACY,       1,0.09362,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 25,     1,   ACY,       1,0.09938,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 26,     1,   ACY,       1,0.10842,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 27,     1,   ACY,       1,0.11235,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 28,     1,   ACY,       1,0.11744,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 29,     1,   ACY,       1,0.12166,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 30,     1,   ACY,       1,0.11676,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 31,     1,   ACY,       1,0.11774,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 32,     1,   ACY,       1,0.11022,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 33,     1,   ACY,       1,0.10251,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 34,     1,   ACY,       1,0.09349,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 35,     1,   ACY,       1,0.08469,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 36,     1,   ACY,       1,0.07406,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 37,     1,   ACY,       1,0.06404,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 38,     1,   ACY,       1,0.05440,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 39,     1,   ACY,       1,0.04578,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 40,     1,   ACY,       1,0.03732,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 41,     1,   ACY,       1,0.02984,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 42,     1,   ACY,       1,0.02406,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 43,     1,   ACY,       1,0.01931,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 44,     1,   ACY,       1,0.01534,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 45,     1,   ACY,       1,0.01212,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 46,     1,   ACY,       1,0.00955,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 47,     1,   ACY,       1,0.00746,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 48,     1,   ACY,       1,0.00599,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 49,     1,   ACY,       1,0.00464,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 50,     1,   ACY,       1,0.00370,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 51,     1,   ACY,       1,0.00292,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 52,     1,   ACY,       1,0.00233,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 53,     1,   ACY,       1,0.00185,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 54,     1,   ACY,       1,0.00147,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 55,     1,   ACY,       1,0.00123,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 56,     1,   ACY,       1,0.00101,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 57,     1,   ACY,       1,0.00084,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 58,     1,   ACY,       1,0.00066,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2006, 2006, 59,    99,   ACY,       1,0.00244,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 15,     1,   ACY,       1,0.00240,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 16,     1,   ACY,       1,0.00604,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 17,     1,   ACY,       1,0.01444,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 18,     1,   ACY,       1,0.02784,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 19,     1,   ACY,       1,0.04328,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 20,     1,   ACY,       1,0.05620,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 21,     1,   ACY,       1,0.06717,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 22,     1,   ACY,       1,0.07682,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 23,     1,   ACY,       1,0.08480,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 24,     1,   ACY,       1,0.09351,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 25,     1,   ACY,       1,0.09871,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 26,     1,   ACY,       1,0.10634,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 27,     1,   ACY,       1,0.11205,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 28,     1,   ACY,       1,0.11614,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 29,     1,   ACY,       1,0.12071,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 30,     1,   ACY,       1,0.11974,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 31,     1,   ACY,       1,0.11811,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 32,     1,   ACY,       1,0.11190,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 33,     1,   ACY,       1,0.10424,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 34,     1,   ACY,       1,0.09519,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 35,     1,   ACY,       1,0.08522,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 36,     1,   ACY,       1,0.07623,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 37,     1,   ACY,       1,0.06455,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 38,     1,   ACY,       1,0.05514,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 39,     1,   ACY,       1,0.04621,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 40,     1,   ACY,       1,0.03850,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 41,     1,   ACY,       1,0.03077,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 42,     1,   ACY,       1,0.02427,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 43,     1,   ACY,       1,0.01959,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 44,     1,   ACY,       1,0.01577,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 45,     1,   ACY,       1,0.01243,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 46,     1,   ACY,       1,0.00970,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 47,     1,   ACY,       1,0.00759,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 48,     1,   ACY,       1,0.00597,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 49,     1,   ACY,       1,0.00472,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 50,     1,   ACY,       1,0.00374,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 51,     1,   ACY,       1,0.00298,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 52,     1,   ACY,       1,0.00244,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 53,     1,   ACY,       1,0.00186,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 54,     1,   ACY,       1,0.00154,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 55,     1,   ACY,       1,0.00128,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 56,     1,   ACY,       1,0.00097,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 57,     1,   ACY,       1,0.00080,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 58,     1,   ACY,       1,0.00064,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2007, 2007, 59,    99,   ACY,       1,0.00241,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 15,     1,   ACY,       1,0.00237,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 16,     1,   ACY,       1,0.00613,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 17,     1,   ACY,       1,0.01458,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 18,     1,   ACY,       1,0.02800,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 19,     1,   ACY,       1,0.04280,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 20,     1,   ACY,       1,0.05535,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 21,     1,   ACY,       1,0.06556,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 22,     1,   ACY,       1,0.07462,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 23,     1,   ACY,       1,0.08215,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 24,     1,   ACY,       1,0.08819,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 25,     1,   ACY,       1,0.09586,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 26,     1,   ACY,       1,0.10280,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 27,     1,   ACY,       1,0.10692,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 28,     1,   ACY,       1,0.11257,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 29,     1,   ACY,       1,0.11626,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 30,     1,   ACY,       1,0.11527,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 31,     1,   ACY,       1,0.11820,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 32,     1,   ACY,       1,0.10862,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 33,     1,   ACY,       1,0.10355,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 34,     1,   ACY,       1,0.09405,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 35,     1,   ACY,       1,0.08476,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 36,     1,   ACY,       1,0.07438,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 37,     1,   ACY,       1,0.06512,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 38,     1,   ACY,       1,0.05473,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 39,     1,   ACY,       1,0.04607,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 40,     1,   ACY,       1,0.03870,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 41,     1,   ACY,       1,0.03090,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 42,     1,   ACY,       1,0.02467,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 43,     1,   ACY,       1,0.01948,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 44,     1,   ACY,       1,0.01577,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 45,     1,   ACY,       1,0.01275,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 46,     1,   ACY,       1,0.00978,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 47,     1,   ACY,       1,0.00761,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 48,     1,   ACY,       1,0.00615,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 49,     1,   ACY,       1,0.00480,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 50,     1,   ACY,       1,0.00376,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 51,     1,   ACY,       1,0.00290,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 52,     1,   ACY,       1,0.00244,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 53,     1,   ACY,       1,0.00191,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 54,     1,   ACY,       1,0.00148,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 55,     1,   ACY,       1,0.00127,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 56,     1,   ACY,       1,0.00102,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 57,     1,   ACY,       1,0.00081,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 58,     1,   ACY,       1,0.00064,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2008, 2008, 59,    99,   ACY,       1,0.00248,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2009, 2009, 15,     1,   ACY,       1,0.00228,        RE,  estimate,    USA_51,   .
