United States, Period fertility rates by calendar year, age and birth cohort (Lexis triangles)
Last modified: 17/04/2019
Year   Age   Cohort      ASFR
1945   30     1915    0.11545
1945   30     1914    0.11258
1945   31     1914    0.10443
1945   31     1913    0.10122
1945   32     1913    0.09561
1945   32     1912    0.09315
1945   33     1912    0.08877
1945   33     1911    0.08673
1945   34     1911    0.08306
1945   34     1910    0.08057
1945   35     1910    0.07468
1945   35     1909    0.07143
1945   36     1909    0.06430
1945   36     1908    0.06100
1945   37     1908    0.05465
1945   37     1907    0.05157
1945   38     1907    0.04558
1945   38     1906    0.04265
1945   39     1906    0.03687
1945   39     1905    0.03425
1945   40     1905    0.02937
1945   40     1904    0.02690
1945   41     1904    0.02217
1945   41     1903    0.01969
1945   42     1903    0.01495
1945   42     1902    0.01286
1945   43     1902    0.00925
1945   43     1901    0.00778
1945   44     1901    0.00535
1945   44     1900    0.00452
1945   45     1900    0.00329
1945   45     1899    0.00277
1945   46     1899    0.00195
1945   46     1898    0.00158
1945   47     1898    0.00098
1945   47     1897    0.00076
1945   48     1897    0.00045
1945   48     1896    0.00034
1945   49     1896    0.00019
1945   49     1895    0.00015
1945   50     1895    0.00008
1945   50     1894    0.00007
1945   51     1894    0.00005
1945   51     1893    0.00004
1945   52     1893    0.00003
1945   52     1892    0.00003
1945   53     1892    0.00003
1945   53     1891    0.00003
1945   54     1891    0.00003
1945   54     1890    0.00003
1945   55+       .    0.00010
1946   12-       .    0.00000
1946   13     1933    0.00010
1946   13     1932    0.00031
1946   14     1932    0.00208
1946   14     1931    0.00389
1946   15     1931    0.00709
1946   15     1930    0.00940
1946   16     1930    0.01961
1946   16     1929    0.02622
1946   17     1929    0.04051
1946   17     1928    0.04986
1946   18     1928    0.07582
1946   18     1927    0.08952
1946   19     1927    0.11401
1946   19     1926    0.12584
1946   20     1926    0.14603
1946   20     1925    0.15497
1946   21     1925    0.17027
1946   21     1924    0.17556
1946   22     1924    0.18062
1946   22     1923    0.18301
1946   23     1923    0.18822
1946   23     1922    0.18876
1946   24     1922    0.18631
1946   24     1921    0.18455
1946   25     1921    0.17980
1946   25     1920    0.17715
1946   26     1920    0.17249
1946   26     1919    0.16731
1946   27     1919    0.15046
1946   27     1918    0.14724
1946   28     1918    0.15021
1946   28     1917    0.14768
1946   29     1917    0.13613
1946   29     1916    0.13299
1946   30     1916    0.13110
1946   30     1915    0.12713
1946   31     1915    0.11390
1946   31     1914    0.11043
1946   32     1914    0.10829
1946   32     1913    0.10508
1946   33     1913    0.09567
1946   33     1912    0.09193
1946   34     1912    0.08531
1946   34     1911    0.08218
1946   35     1911    0.07621
1946   35     1910    0.07326
1946   36     1910    0.06776
1946   36     1909    0.06392
1946   37     1909    0.05419
1946   37     1908    0.05164
1946   38     1908    0.04983
1946   38     1907    0.04682
1946   39     1907    0.03854
1946   39     1906    0.03520
1946   40     1906    0.02952
1946   40     1905    0.02629
1946   41     1905    0.01956
1946   41     1904    0.01778
1946   42     1904    0.01594
1946   42     1903    0.01419
1946   43     1903    0.01036
1946   43     1902    0.00872
1946   44     1902    0.00591
1946   44     1901    0.00493
1946   45     1901    0.00344
1946   45     1900    0.00285
1946   46     1900    0.00197
1946   46     1899    0.00146
1946   47     1899    0.00067
1946   47     1898    0.00053
1946   48     1898    0.00038
1946   48     1897    0.00032
1946   49     1897    0.00023
1946   49     1896    0.00017
1946   50     1896    0.00007
1946   50     1895    0.00005
1946   51     1895    0.00002
1946   51     1894    0.00002
1946   52     1894    0.00003
1946   52     1893    0.00003
1946   53     1893    0.00003
1946   53     1892    0.00003
1946   54     1892    0.00002
1946   54     1891    0.00002
1946   55+       .    0.00009
1947   12-       .    0.00000
1947   13     1934    0.00012
1947   13     1933    0.00039
1947   14     1933    0.00272
1947   14     1932    0.00518
1947   15     1932    0.00982
1947   15     1931    0.01312
1947   16     1931    0.02655
1947   16     1930    0.03556
1947   17     1930    0.05867
1947   17     1929    0.07246
1947   18     1929    0.10196
1947   18     1928    0.11773
1947   19     1928    0.14966
1947   19     1927    0.16360
1947   20     1927    0.18389
1947   20     1926    0.19161
1947   21     1926    0.20073
1947   21     1925    0.20434
1947   22     1925    0.21017
1947   22     1924    0.21205
1947   23     1924    0.21560
1947   23     1923    0.21405
1947   24     1923    0.20429
1947   24     1922    0.20085
1947   25     1922    0.19586
1947   25     1921    0.19343
1947   26     1921    0.19002
1947   26     1920    0.18610
1947   27     1920    0.17467
1947   27     1919    0.16914
1947   28     1919    0.15723
1947   28     1918    0.15304
1947   29     1918    0.14768
1947   29     1917    0.14431
1947   30     1917    0.13763
1947   30     1916    0.13228
1947   31     1916    0.11729
1947   31     1915    0.11347
1947   32     1915    0.11155
1947   32     1914    0.10824
1947   33     1914    0.09845
1947   33     1913    0.09453
1947   34     1913    0.08771
1947   34     1912    0.08395
1947   35     1912    0.07579
1947   35     1911    0.07254
1947   36     1911    0.06715
1947   36     1910    0.06411
1947   37     1910    0.05757
1947   37     1909    0.05456
1947   38     1909    0.04887
1947   38     1908    0.04579
1947   39     1908    0.03950
1947   39     1907    0.03628
1947   40     1907    0.03016
1947   40     1906    0.02677
1947   41     1906    0.01970
1947   41     1905    0.01792
1947   42     1905    0.01626
1947   42     1904    0.01445
1947   43     1904    0.01036
1947   43     1903    0.00873
1947   44     1903    0.00605
1947   44     1902    0.00499
1947   45     1902    0.00332
1947   45     1901    0.00270
1947   46     1901    0.00175
1947   46     1900    0.00142
1947   47     1900    0.00096
1947   47     1899    0.00071
1947   48     1899    0.00033
1947   48     1898    0.00026
1947   49     1898    0.00017
1947   49     1897    0.00013
1947   50     1897    0.00006
1947   50     1896    0.00004
1947   51     1896    0.00003
1947   51     1895    0.00003
1947   52     1895    0.00003
1947   52     1894    0.00003
1947   53     1894    0.00002
1947   53     1893    0.00002
1947   54     1893    0.00004
1947   54     1892    0.00004
1947   55+       .    0.00009
1948   12-       .    0.00000
1948   13     1935    0.00014
1948   13     1934    0.00043
1948   14     1934    0.00306
1948   14     1933    0.00585
1948   15     1933    0.01094
1948   15     1932    0.01459
1948   16     1932    0.02984
1948   16     1931    0.03979
1948   17     1931    0.06291
1948   17     1930    0.07667
1948   18     1930    0.10787
1948   18     1929    0.12306
1948   19     1929    0.14782
1948   19     1928    0.15924
1948   20     1928    0.17958
1948   20     1927    0.18671
1948   21     1927    0.19417
1948   21     1926    0.19640
1948   22     1926    0.19733
1948   22     1925    0.19849
1948   23     1925    0.20388
1948   23     1924    0.20347
1948   24     1924    0.19781
1948   24     1923    0.19362
1948   25     1923    0.18152
1948   25     1922    0.17768
1948   26     1922    0.17388
1948   26     1921    0.17094
1948   27     1921    0.16377
1948   27     1920    0.16048
1948   28     1920    0.15533
1948   28     1919    0.14974
1948   29     1919    0.13234
1948   29     1918    0.12858
1948   30     1918    0.12975
1948   30     1917    0.12539
1948   31     1917    0.10885
1948   31     1916    0.10473
1948   32     1916    0.10209
1948   32     1915    0.09896
1948   33     1915    0.09035
1948   33     1914    0.08714
1948   34     1914    0.08225
1948   34     1913    0.07890
1948   35     1913    0.07097
1948   35     1912    0.06748
1948   36     1912    0.06085
1948   36     1911    0.05794
1948   37     1911    0.05239
1948   37     1910    0.05038
1948   38     1910    0.04796
1948   38     1909    0.04481
1948   39     1909    0.03622
1948   39     1908    0.03318
1948   40     1908    0.02862
1948   40     1907    0.02557
1948   41     1907    0.01888
1948   41     1906    0.01715
1948   42     1906    0.01540
1948   42     1905    0.01364
1948   43     1905    0.00975
1948   43     1904    0.00819
1948   44     1904    0.00558
1948   44     1903    0.00464
1948   45     1903    0.00323
1948   45     1902    0.00258
1948   46     1902    0.00154
1948   46     1901    0.00121
1948   47     1901    0.00074
1948   47     1900    0.00061
1948   48     1900    0.00048
1948   48     1899    0.00036
1948   49     1899    0.00017
1948   49     1898    0.00012
1948   50     1898    0.00005
1948   50     1897    0.00004
1948   51     1897    0.00003
1948   51     1896    0.00003
1948   52     1896    0.00002
1948   52     1895    0.00002
1948   53     1895    0.00002
1948   53     1894    0.00002
1948   54     1894    0.00003
1948   54     1893    0.00003
1948   55+       .    0.00006
1949   12-       .    0.00000
1949   13     1936    0.00013
1949   13     1935    0.00043
1949   14     1935    0.00306
1949   14     1934    0.00591
1949   15     1934    0.01141
1949   15     1933    0.01534
1949   16     1933    0.03130
1949   16     1932    0.04161
1949   17     1932    0.06488
1949   17     1931    0.07845
1949   18     1931    0.10786
1949   18     1930    0.12288
1949   19     1930    0.15222
1949   19     1929    0.16391
1949   20     1929    0.17720
1949   20     1928    0.18324
1949   21     1928    0.19466
1949   21     1927    0.19798
1949   22     1927    0.20028
1949   22     1926    0.20104
1949   23     1926    0.20216
1949   23     1925    0.20175
1949   24     1925    0.20012
1949   24     1924    0.19735
1949   25     1924    0.18845
1949   25     1923    0.18366
1949   26     1923    0.17266
1949   26     1922    0.16850
1949   27     1922    0.16200
1949   27     1921    0.15948
1949   28     1921    0.15701
1949   28     1920    0.15313
1949   29     1920    0.14114
1949   29     1919    0.13587
1949   30     1919    0.12581
1949   30     1918    0.12090
1949   31     1918    0.11097
1949   31     1917    0.10712
1949   32     1917    0.10137
1949   32     1916    0.09763
1949   33     1916    0.08874
1949   33     1915    0.08545
1949   34     1915    0.08046
1949   34     1914    0.07745
1949   35     1914    0.07095
1949   35     1913    0.06752
1949   36     1913    0.06031
1949   36     1912    0.05701
1949   37     1912    0.05034
1949   37     1911    0.04824
1949   38     1911    0.04601
1949   38     1910    0.04353
1949   39     1910    0.03718
1949   39     1909    0.03402
1949   40     1909    0.02791
1949   40     1908    0.02480
1949   41     1908    0.01860
1949   41     1907    0.01686
1949   42     1907    0.01485
1949   42     1906    0.01317
1949   43     1906    0.00957
1949   43     1905    0.00809
1949   44     1905    0.00562
1949   44     1904    0.00466
1949   45     1904    0.00317
1949   45     1903    0.00254
1949   46     1903    0.00155
1949   46     1902    0.00121
1949   47     1902    0.00073
1949   47     1901    0.00058
1949   48     1901    0.00038
1949   48     1900    0.00032
1949   49     1900    0.00024
1949   49     1899    0.00019
1949   50     1899    0.00010
1949   50     1898    0.00008
1949   51     1898    0.00005
1949   51     1897    0.00004
1949   52     1897    0.00003
1949   52     1896    0.00002
1949   53     1896    0.00001
1949   53     1895    0.00001
1949   54     1895    0.00000
1949   54     1894    0.00000
1949   55+       .    0.00000
1950   12-       .    0.00000
1950   13     1937    0.00013
1950   13     1936    0.00042
1950   14     1936    0.00305
1950   14     1935    0.00592
1950   15     1935    0.01152
1950   15     1934    0.01553
1950   16     1934    0.03186
1950   16     1933    0.04229
1950   17     1933    0.06503
1950   17     1932    0.07832
1950   18     1932    0.10765
1950   18     1931    0.12229
1950   19     1931    0.14894
1950   19     1930    0.16048
1950   20     1930    0.17845
1950   20     1929    0.18443
1950   21     1929    0.18872
1950   21     1928    0.19147
1950   22     1928    0.19940
1950   22     1927    0.20123
1950   23     1927    0.20195
1950   23     1926    0.20082
1950   24     1926    0.19505
1950   24     1925    0.19327
1950   25     1925    0.19274
1950   25     1924    0.18928
1950   26     1924    0.17711
1950   26     1923    0.17155
1950   27     1923    0.15930
1950   27     1922    0.15647
1950   28     1922    0.15772
1950   28     1921    0.15469
1950   29     1921    0.14293
1950   29     1920    0.13846
1950   30     1920    0.13193
1950   30     1919    0.12581
