"ufabb","microcode","sex","pctile","coverage_model","e0"
"PB",25021,"m",75,"full",71.58
"PB",25021,"m",90,"full",71.84
"PB",25021,"m",95,"full",72
"PB",25022,"m",5,"partial",66.88
"PB",25022,"m",10,"partial",67.1
"PB",25022,"m",25,"partial",67.44
"PB",25022,"m",50,"partial",67.78
"PB",25022,"m",75,"partial",68.08
"PB",25022,"m",90,"partial",68.3
"PB",25022,"m",95,"partial",68.41
"PB",25022,"m",5,"full",68.57
"PB",25022,"m",10,"full",68.62
"PB",25022,"m",25,"full",68.71
"PB",25022,"m",50,"full",68.81
"PB",25022,"m",75,"full",68.91
"PB",25022,"m",90,"full",69.02
"PB",25022,"m",95,"full",69.08
"PB",25023,"m",5,"partial",65.65
"PB",25023,"m",10,"partial",65.99
"PB",25023,"m",25,"partial",66.52
"PB",25023,"m",50,"partial",67.07
"PB",25023,"m",75,"partial",67.6
"PB",25023,"m",90,"partial",68.02
"PB",25023,"m",95,"partial",68.27
"PB",25023,"m",5,"full",67.45
"PB",25023,"m",10,"full",67.65
"PB",25023,"m",25,"full",68.02
"PB",25023,"m",50,"full",68.39
"PB",25023,"m",75,"full",68.78
"PB",25023,"m",90,"full",69.13
"PB",25023,"m",95,"full",69.35
"PE",26001,"m",5,"partial",68.48
"PE",26001,"m",10,"partial",68.78
"PE",26001,"m",25,"partial",69.2
"PE",26001,"m",50,"partial",69.64
"PE",26001,"m",75,"partial",70.04
"PE",26001,"m",90,"partial",70.37
"PE",26001,"m",95,"partial",70.57
"PE",26001,"m",5,"full",70.88
"PE",26001,"m",10,"full",71.02
"PE",26001,"m",25,"full",71.22
"PE",26001,"m",50,"full",71.43
"PE",26001,"m",75,"full",71.64
"PE",26001,"m",90,"full",71.84
"PE",26001,"m",95,"full",71.97
"PE",26002,"m",5,"partial",69.6
"PE",26002,"m",10,"partial",69.91
"PE",26002,"m",25,"partial",70.38
"PE",26002,"m",50,"partial",70.86
"PE",26002,"m",75,"partial",71.32
"PE",26002,"m",90,"partial",71.72
"PE",26002,"m",95,"partial",71.93
"PE",26002,"m",5,"full",71.86
"PE",26002,"m",10,"full",72.03
"PE",26002,"m",25,"full",72.27
"PE",26002,"m",50,"full",72.55
"PE",26002,"m",75,"full",72.83
"PE",26002,"m",90,"full",73.07
"PE",26002,"m",95,"full",73.23
"PE",26003,"m",5,"partial",68.98
"PE",26003,"m",10,"partial",69.28
"PE",26003,"m",25,"partial",69.66
"PE",26003,"m",50,"partial",70.08
"PE",26003,"m",75,"partial",70.44
"PE",26003,"m",90,"partial",70.76
"PE",26003,"m",95,"partial",70.93
"PE",26003,"m",5,"full",71.06
"PE",26003,"m",10,"full",71.16
"PE",26003,"m",25,"full",71.34
"PE",26003,"m",50,"full",71.52
"PE",26003,"m",75,"full",71.71
"PE",26003,"m",90,"full",71.88
"PE",26003,"m",95,"full",71.97
"PE",26004,"m",5,"partial",68.69
"PE",26004,"m",10,"partial",69
"PE",26004,"m",25,"partial",69.45
"PE",26004,"m",50,"partial",69.9
"PE",26004,"m",75,"partial",70.33
"PE",26004,"m",90,"partial",70.69
"PE",26004,"m",95,"partial",70.87
"PE",26004,"m",5,"full",70.84
"PE",26004,"m",10,"full",70.99
"PE",26004,"m",25,"full",71.23
"PE",26004,"m",50,"full",71.48
"PE",26004,"m",75,"full",71.72
"PE",26004,"m",90,"full",71.94
"PE",26004,"m",95,"full",72.07
"PE",26005,"m",5,"partial",69.48
"PE",26005,"m",10,"partial",69.76
"PE",26005,"m",25,"partial",70.2
"PE",26005,"m",50,"partial",70.57
"PE",26005,"m",75,"partial",70.92
"PE",26005,"m",90,"partial",71.21
"PE",26005,"m",95,"partial",71.4
"PE",26005,"m",5,"full",71.63
"PE",26005,"m",10,"full",71.72
"PE",26005,"m",25,"full",71.88
"PE",26005,"m",50,"full",72.06
"PE",26005,"m",75,"full",72.24
"PE",26005,"m",90,"full",72.38
"PE",26005,"m",95,"full",72.49
"PE",26006,"m",5,"partial",69.13
"PE",26006,"m",10,"partial",69.45
"PE",26006,"m",25,"partial",69.94
"PE",26006,"m",50,"partial",70.43
"PE",26006,"m",75,"partial",70.9
"PE",26006,"m",90,"partial",71.29
"PE",26006,"m",95,"partial",71.52
"PE",26006,"m",5,"full",71.3
"PE",26006,"m",10,"full",71.47
"PE",26006,"m",25,"full",71.76
"PE",26006,"m",50,"full",72.1
"PE",26006,"m",75,"full",72.4
"PE",26006,"m",90,"full",72.7
"PE",26006,"m",95,"full",72.85
"PE",26007,"m",5,"partial",68.26
"PE",26007,"m",10,"partial",68.55
"PE",26007,"m",25,"partial",69
"PE",26007,"m",50,"partial",69.47
"PE",26007,"m",75,"partial",69.92
"PE",26007,"m",90,"partial",70.26
"PE",26007,"m",95,"partial",70.47
"PE",26007,"m",5,"full",70.35
"PE",26007,"m",10,"full",70.51
"PE",26007,"m",25,"full",70.77
"PE",26007,"m",50,"full",71.06
"PE",26007,"m",75,"full",71.33
"PE",26007,"m",90,"full",71.55
"PE",26007,"m",95,"full",71.68
"PE",26008,"m",5,"partial",67.82
"PE",26008,"m",10,"partial",68.01
"PE",26008,"m",25,"partial",68.35
"PE",26008,"m",50,"partial",68.69
"PE",26008,"m",75,"partial",68.97
"PE",26008,"m",90,"partial",69.21
"PE",26008,"m",95,"partial",69.34
"PE",26008,"m",5,"full",69.58
"PE",26008,"m",10,"full",69.65
"PE",26008,"m",25,"full",69.76
"PE",26008,"m",50,"full",69.87
"PE",26008,"m",75,"full",69.98
"PE",26008,"m",90,"full",70.09
"PE",26008,"m",95,"full",70.15
"PE",26009,"m",5,"partial",68.94
"PE",26009,"m",10,"partial",69.14
"PE",26009,"m",25,"partial",69.51
"PE",26009,"m",50,"partial",69.89
"PE",26009,"m",75,"partial",70.26
"PE",26009,"m",90,"partial",70.55
"PE",26009,"m",95,"partial",70.72
"PE",26009,"m",5,"full",70.6
"PE",26009,"m",10,"full",70.72
"PE",26009,"m",25,"full",70.91
"PE",26009,"m",50,"full",71.12
"PE",26009,"m",75,"full",71.33
"PE",26009,"m",90,"full",71.52
"PE",26009,"m",95,"full",71.63
"PE",26010,"m",5,"partial",68.33
"PE",26010,"m",10,"partial",68.72
"PE",26010,"m",25,"partial",69.22
"PE",26010,"m",50,"partial",69.71
"PE",26010,"m",75,"partial",70.15
"PE",26010,"m",90,"partial",70.49
"PE",26010,"m",95,"partial",70.7
"PE",26010,"m",5,"full",71.04
"PE",26010,"m",10,"full",71.17
"PE",26010,"m",25,"full",71.36
"PE",26010,"m",50,"full",71.58
"PE",26010,"m",75,"full",71.78
"PE",26010,"m",90,"full",71.97
"PE",26010,"m",95,"full",72.09
"PE",26011,"m",5,"partial",68.28
"PE",26011,"m",10,"partial",68.53
"PE",26011,"m",25,"partial",68.95
"PE",26011,"m",50,"partial",69.32
"PE",26011,"m",75,"partial",69.64
"PE",26011,"m",90,"partial",69.92
"PE",26011,"m",95,"partial",70.07
"PE",26011,"m",5,"full",70.13
"PE",26011,"m",10,"full",70.24
"PE",26011,"m",25,"full",70.39
"PE",26011,"m",50,"full",70.54
"PE",26011,"m",75,"full",70.7
"PE",26011,"m",90,"full",70.84
"PE",26011,"m",95,"full",70.93
"PE",26012,"m",5,"partial",67.23
"PE",26012,"m",10,"partial",67.46
"PE",26012,"m",25,"partial",67.88
"PE",26012,"m",50,"partial",68.28
"PE",26012,"m",75,"partial",68.65
"PE",26012,"m",90,"partial",68.97
"PE",26012,"m",95,"partial",69.16
"PE",26012,"m",5,"full",68.99
"PE",26012,"m",10,"full",69.1
"PE",26012,"m",25,"full",69.3
"PE",26012,"m",50,"full",69.52
"PE",26012,"m",75,"full",69.76
"PE",26012,"m",90,"full",69.95
"PE",26012,"m",95,"full",70.09
"PE",26013,"m",5,"partial",67.25
"PE",26013,"m",10,"partial",67.52
"PE",26013,"m",25,"partial",67.88
"PE",26013,"m",50,"partial",68.22
"PE",26013,"m",75,"partial",68.53
"PE",26013,"m",90,"partial",68.79
"PE",26013,"m",95,"partial",68.93
"PE",26013,"m",5,"full",68.99
"PE",26013,"m",10,"full",69.07
"PE",26013,"m",25,"full",69.2
"PE",26013,"m",50,"full",69.35
"PE",26013,"m",75,"full",69.5
"PE",26013,"m",90,"full",69.62
"PE",26013,"m",95,"full",69.69
"PE",26014,"m",5,"partial",66.28
"PE",26014,"m",10,"partial",66.56
"PE",26014,"m",25,"partial",67
"PE",26014,"m",50,"partial",67.42
"PE",26014,"m",75,"partial",67.81
"PE",26014,"m",90,"partial",68.15
"PE",26014,"m",95,"partial",68.32
"PE",26014,"m",5,"full",68.26
"PE",26014,"m",10,"full",68.4
"PE",26014,"m",25,"full",68.6
"PE",26014,"m",50,"full",68.82
"PE",26014,"m",75,"full",69.03
"PE",26014,"m",90,"full",69.22
"PE",26014,"m",95,"full",69.33
"PE",26015,"m",5,"partial",66.83
"PE",26015,"m",10,"partial",67.05
"PE",26015,"m",25,"partial",67.42
"PE",26015,"m",50,"partial",67.74
"PE",26015,"m",75,"partial",68.04
"PE",26015,"m",90,"partial",68.3
"PE",26015,"m",95,"partial",68.43
"PE",26015,"m",5,"full",68.63
"PE",26015,"m",10,"full",68.7
"PE",26015,"m",25,"full",68.84
"PE",26015,"m",50,"full",68.98
"PE",26015,"m",75,"full",69.11
"PE",26015,"m",90,"full",69.24
"PE",26015,"m",95,"full",69.3
"PE",26016,"m",5,"partial",67.42
"PE",26016,"m",10,"partial",67.7
"PE",26016,"m",25,"partial",68.11
"PE",26016,"m",50,"partial",68.57
"PE",26016,"m",75,"partial",68.96
"PE",26016,"m",90,"partial",69.32
"PE",26016,"m",95,"partial",69.53
"PE",26016,"m",5,"full",69.15
"PE",26016,"m",10,"full",69.31
"PE",26016,"m",25,"full",69.58
"PE",26016,"m",50,"full",69.85
"PE",26016,"m",75,"full",70.13
"PE",26016,"m",90,"full",70.38
"PE",26016,"m",95,"full",70.52
"PE",26017,"m",5,"partial",67.16
"PE",26017,"m",10,"partial",67.39
"PE",26017,"m",25,"partial",67.68
"PE",26017,"m",50,"partial",67.97
"PE",26017,"m",75,"partial",68.21
"PE",26017,"m",90,"partial",68.41
"PE",26017,"m",95,"partial",68.52
"PE",26017,"m",5,"full",68.87
"PE",26017,"m",10,"full",68.9
"PE",26017,"m",25,"full",68.95
"PE",26017,"m",50,"full",69.01
"PE",26017,"m",75,"full",69.07
"PE",26017,"m",90,"full",69.12
"PE",26017,"m",95,"full",69.16
"PE",26018,"m",5,"partial",63.92
"PE",26018,"m",10,"partial",64.17
"PE",26018,"m",25,"partial",64.59
"PE",26018,"m",50,"partial",64.99
"PE",26018,"m",75,"partial",65.34
"PE",26018,"m",90,"partial",65.64
"PE",26018,"m",95,"partial",65.82
"PE",26018,"m",5,"full",65.75
"PE",26018,"m",10,"full",65.85
"PE",26018,"m",25,"full",66.04
"PE",26018,"m",50,"full",66.26
"PE",26018,"m",75,"full",66.46
"PE",26018,"m",90,"full",66.64
"PE",26018,"m",95,"full",66.74
"PE",26019,"m",5,"partial",56.46
"PE",26019,"m",10,"partial",60.35
"PE",26019,"m",25,"partial",64.89
"PE",26019,"m",50,"partial",68.77
"PE",26019,"m",75,"partial",72.36
"PE",26019,"m",90,"partial",75.54
"PE",26019,"m",95,"partial",77.54
"PE",26019,"m",5,"full",67.58
"PE",26019,"m",10,"full",69.21
"PE",26019,"m",25,"full",72.05
"PE",26019,"m",50,"full",74.83
"PE",26019,"m",75,"full",77.75
"PE",26019,"m",90,"full",80.17
"PE",26019,"m",95,"full",81.75
"AL",27001,"m",5,"partial",67.46
"AL",27001,"m",10,"partial",67.95
"AL",27001,"m",25,"partial",68.74
"AL",27001,"m",50,"partial",69.5
"AL",27001,"m",75,"partial",70.25
"AL",27001,"m",90,"partial",70.88
"AL",27001,"m",95,"partial",71.26
"AL",27001,"m",5,"full",71.94
"AL",27001,"m",10,"full",72.15
"AL",27001,"m",25,"full",72.53
"AL",27001,"m",50,"full",72.93
"AL",27001,"m",75,"full",73.36
"AL",27001,"m",90,"full",73.67
"AL",27001,"m",95,"full",73.87
"AL",27002,"m",5,"partial",68.16
"AL",27002,"m",10,"partial",68.52
"AL",27002,"m",25,"partial",69.05
"AL",27002,"m",50,"partial",69.63
"AL",27002,"m",75,"partial",70.21
"AL",27002,"m",90,"partial",70.68
"AL",27002,"m",95,"partial",70.93
"AL",27002,"m",5,"full",70.09
"AL",27002,"m",10,"full",70.3
"AL",27002,"m",25,"full",70.71
"AL",27002,"m",50,"full",71.12
"AL",27002,"m",75,"full",71.54
"AL",27002,"m",90,"full",71.9
"AL",27002,"m",95,"full",72.16
"AL",27003,"m",5,"partial",69.53
"AL",27003,"m",10,"partial",69.85
"AL",27003,"m",25,"partial",70.34
"AL",27003,"m",50,"partial",70.81
"AL",27003,"m",75,"partial",71.25
"AL",27003,"m",90,"partial",71.61
"AL",27003,"m",95,"partial",71.83
"AL",27003,"m",5,"full",71.7
"AL",27003,"m",10,"full",71.88
"AL",27003,"m",25,"full",72.12
"AL",27003,"m",50,"full",72.4
"AL",27003,"m",75,"full",72.69
"AL",27003,"m",90,"full",72.94
"AL",27003,"m",95,"full",73.1
"AL",27004,"m",5,"partial",67.37
"AL",27004,"m",10,"partial",67.8
"AL",27004,"m",25,"partial",68.58
"AL",27004,"m",50,"partial",69.36
"AL",27004,"m",75,"partial",70.06
"AL",27004,"m",90,"partial",70.68
"AL",27004,"m",95,"partial",71.02
"AL",27004,"m",5,"full",71.65
"AL",27004,"m",10,"full",71.88
"AL",27004,"m",25,"full",72.24
"AL",27004,"m",50,"full",72.65
"AL",27004,"m",75,"full",73.03
"AL",27004,"m",90,"full",73.39
"AL",27004,"m",95,"full",73.62
"AL",27005,"m",5,"partial",66.6
"AL",27005,"m",10,"partial",66.94
"AL",27005,"m",25,"partial",67.45
"AL",27005,"m",50,"partial",68
"AL",27005,"m",75,"partial",68.47
"AL",27005,"m",90,"partial",68.9
"AL",27005,"m",95,"partial",69.11
"AL",27005,"m",5,"full",69.2
"AL",27005,"m",10,"full",69.33
"AL",27005,"m",25,"full",69.58
"AL",27005,"m",50,"full",69.84
"AL",27005,"m",75,"full",70.12
"AL",27005,"m",90,"full",70.36
"AL",27005,"m",95,"full",70.5
"AL",27006,"m",5,"partial",66.77
"AL",27006,"m",10,"partial",67.02
"AL",27006,"m",25,"partial",67.44
"AL",27006,"m",50,"partial",67.87
"AL",27006,"m",75,"partial",68.27
"AL",27006,"m",90,"partial",68.58
"AL",27006,"m",95,"partial",68.73
"AL",27006,"m",5,"full",68.89
"AL",27006,"m",10,"full",68.99
"AL",27006,"m",25,"full",69.15
"AL",27006,"m",50,"full",69.33
"AL",27006,"m",75,"full",69.5
"AL",27006,"m",90,"full",69.65
"AL",27006,"m",95,"full",69.74
"AL",27007,"m",5,"partial",68.48
"AL",27007,"m",10,"partial",69.14
"AL",27007,"m",25,"partial",70.12
"AL",27007,"m",50,"partial",71.2
"AL",27007,"m",75,"partial",72.23
"AL",27007,"m",90,"partial",73.1
"AL",27007,"m",95,"partial",73.66
"AL",27007,"m",5,"full",74.07
"AL",27007,"m",10,"full",74.44
"AL",27007,"m",25,"full",75
"AL",27007,"m",50,"full",75.64
"AL",27007,"m",75,"full",76.27
"AL",27007,"m",90,"full",76.86
"AL",27007,"m",95,"full",77.13
"AL",27008,"m",5,"partial",65.42
"AL",27008,"m",10,"partial",65.72
"AL",27008,"m",25,"partial",66.21
"AL",27008,"m",50,"partial",66.7
"AL",27008,"m",75,"partial",67.17
"AL",27008,"m",90,"partial",67.56
"AL",27008,"m",95,"partial",67.79
"AL",27008,"m",5,"full",67.4
"AL",27008,"m",10,"full",67.55
"AL",27008,"m",25,"full",67.82
"AL",27008,"m",50,"full",68.15
"AL",27008,"m",75,"full",68.45
"AL",27008,"m",90,"full",68.74
"AL",27008,"m",95,"full",68.9
"AL",27009,"m",5,"partial",67.24
"AL",27009,"m",10,"partial",67.48
"AL",27009,"m",25,"partial",67.87
"AL",27009,"m",50,"partial",68.22
"AL",27009,"m",75,"partial",68.55
"AL",27009,"m",90,"partial",68.84
"AL",27009,"m",95,"partial",69
"AL",27009,"m",5,"full",68.63
"AL",27009,"m",10,"full",68.73
"AL",27009,"m",25,"full",68.92
"AL",27009,"m",50,"full",69.13
"AL",27009,"m",75,"full",69.35
"AL",27009,"m",90,"full",69.53
"AL",27009,"m",95,"full",69.63
"AL",27010,"m",5,"partial",69.49
"AL",27010,"m",10,"partial",69.9
"AL",27010,"m",25,"partial",70.59
"AL",27010,"m",50,"partial",71.35
"AL",27010,"m",75,"partial",72.03
"AL",27010,"m",90,"partial",72.64
"AL",27010,"m",95,"partial",72.99
"AL",27010,"m",5,"full",72.73
"AL",27010,"m",10,"full",72.97
"AL",27010,"m",25,"full",73.41
"AL",27010,"m",50,"full",73.91
"AL",27010,"m",75,"full",74.39
"AL",27010,"m",90,"full",74.84
"AL",27010,"m",95,"full",75.08
"AL",27011,"m",5,"partial",64.36
"AL",27011,"m",10,"partial",64.59
"AL",27011,"m",25,"partial",64.92
"AL",27011,"m",50,"partial",65.23
"AL",27011,"m",75,"partial",65.48
"AL",27011,"m",90,"partial",65.69
"AL",27011,"m",95,"partial",65.81
"AL",27011,"m",5,"full",65.88
"AL",27011,"m",10,"full",65.94
"AL",27011,"m",25,"full",66.04
"AL",27011,"m",50,"full",66.14
"AL",27011,"m",75,"full",66.24
"AL",27011,"m",90,"full",66.34
"AL",27011,"m",95,"full",66.39
"AL",27012,"m",5,"partial",66.22
"AL",27012,"m",10,"partial",66.46
"AL",27012,"m",25,"partial",66.88
"AL",27012,"m",50,"partial",67.3
"AL",27012,"m",75,"partial",67.69
"AL",27012,"m",90,"partial",68.01
"AL",27012,"m",95,"partial",68.19
"AL",27012,"m",5,"full",68.08
"AL",27012,"m",10,"full",68.19
"AL",27012,"m",25,"full",68.38
"AL",27012,"m",50,"full",68.61
"AL",27012,"m",75,"full",68.83
"AL",27012,"m",90,"full",69.02
"AL",27012,"m",95,"full",69.15
"AL",27013,"m",5,"partial",67.49
"AL",27013,"m",10,"partial",67.83
"AL",27013,"m",25,"partial",68.36
"AL",27013,"m",50,"partial",68.9
"AL",27013,"m",75,"partial",69.41
"AL",27013,"m",90,"partial",69.86
"AL",27013,"m",95,"partial",70.1
"AL",27013,"m",5,"full",69.8
"AL",27013,"m",10,"full",69.96
"AL",27013,"m",25,"full",70.29
"AL",27013,"m",50,"full",70.62
"AL",27013,"m",75,"full",70.94
"AL",27013,"m",90,"full",71.21
"AL",27013,"m",95,"full",71.36
"SE",28001,"m",5,"partial",69.87
"SE",28001,"m",10,"partial",70.31
"SE",28001,"m",25,"partial",70.85
"SE",28001,"m",50,"partial",71.44
"SE",28001,"m",75,"partial",72
"SE",28001,"m",90,"partial",72.47
"SE",28001,"m",95,"partial",72.71
"SE",28001,"m",5,"full",72.99
"SE",28001,"m",10,"full",73.13
"SE",28001,"m",25,"full",73.39
"SE",28001,"m",50,"full",73.68
"SE",28001,"m",75,"full",73.98
"SE",28001,"m",90,"full",74.21
"SE",28001,"m",95,"full",74.36
"SE",28002,"m",5,"partial",69.52
"SE",28002,"m",10,"partial",69.97
"SE",28002,"m",25,"partial",70.68
"SE",28002,"m",50,"partial",71.47
"SE",28002,"m",75,"partial",72.15
"SE",28002,"m",90,"partial",72.77
"SE",28002,"m",95,"partial",73.07
"SE",28002,"m",5,"full",73.26
"SE",28002,"m",10,"full",73.46
"SE",28002,"m",25,"full",73.83
"SE",28002,"m",50,"full",74.26
"SE",28002,"m",75,"full",74.65
"SE",28002,"m",90,"full",75.02
"SE",28002,"m",95,"full",75.21
"SE",28003,"m",5,"partial",68.01
"SE",28003,"m",10,"partial",68.45
"SE",28003,"m",25,"partial",69.13
"SE",28003,"m",50,"partial",69.83
"SE",28003,"m",75,"partial",70.48
"SE",28003,"m",90,"partial",71.01
"SE",28003,"m",95,"partial",71.29
"SE",28003,"m",5,"full",70.81
"SE",28003,"m",10,"full",71.02
"SE",28003,"m",25,"full",71.4
"SE",28003,"m",50,"full",71.84
"SE",28003,"m",75,"full",72.27
"SE",28003,"m",90,"full",72.63
"SE",28003,"m",95,"full",72.86
"SE",28004,"m",5,"partial",67.72
"SE",28004,"m",10,"partial",68.03
"SE",28004,"m",25,"partial",68.51
"SE",28004,"m",50,"partial",69
"SE",28004,"m",75,"partial",69.44
"SE",28004,"m",90,"partial",69.83
"SE",28004,"m",95,"partial",70.04
"SE",28004,"m",5,"full",69.8
"SE",28004,"m",10,"full",69.95
"SE",28004,"m",25,"full",70.18
"SE",28004,"m",50,"full",70.47
"SE",28004,"m",75,"full",70.74
"SE",28004,"m",90,"full",70.97
"SE",28004,"m",95,"full",71.11
"SE",28005,"m",5,"partial",69.73
"SE",28005,"m",10,"partial",70.08
"SE",28005,"m",25,"partial",70.62
"SE",28005,"m",50,"partial",71.13
"SE",28005,"m",75,"partial",71.59
"SE",28005,"m",90,"partial",72.01
"SE",28005,"m",95,"partial",72.23
"SE",28005,"m",5,"full",71.78
"SE",28005,"m",10,"full",71.97
"SE",28005,"m",25,"full",72.27
"SE",28005,"m",50,"full",72.6
"SE",28005,"m",75,"full",72.92
"SE",28005,"m",90,"full",73.21
"SE",28005,"m",95,"full",73.39
"SE",28006,"m",5,"partial",68.42
"SE",28006,"m",10,"partial",68.74
"SE",28006,"m",25,"partial",69.24
"SE",28006,"m",50,"partial",69.73
"SE",28006,"m",75,"partial",70.23
"SE",28006,"m",90,"partial",70.64
"SE",28006,"m",95,"partial",70.87
"SE",28006,"m",5,"full",70.31
"SE",28006,"m",10,"full",70.49
"SE",28006,"m",25,"full",70.8
"SE",28006,"m",50,"full",71.12
"SE",28006,"m",75,"full",71.44
"SE",28006,"m",90,"full",71.73
"SE",28006,"m",95,"full",71.89
"SE",28007,"m",5,"partial",66.54
"SE",28007,"m",10,"partial",66.89
"SE",28007,"m",25,"partial",67.44
"SE",28007,"m",50,"partial",67.98
"SE",28007,"m",75,"partial",68.51
"SE",28007,"m",90,"partial",68.94
"SE",28007,"m",95,"partial",69.16
"SE",28007,"m",5,"full",68.69
"SE",28007,"m",10,"full",68.88
"SE",28007,"m",25,"full",69.19
"SE",28007,"m",50,"full",69.55
"SE",28007,"m",75,"full",69.9
"SE",28007,"m",90,"full",70.25
"SE",28007,"m",95,"full",70.4
"SE",28008,"m",5,"partial",67.37
"SE",28008,"m",10,"partial",67.74
"SE",28008,"m",25,"partial",68.35
"SE",28008,"m",50,"partial",69.04
"SE",28008,"m",75,"partial",69.7
"SE",28008,"m",90,"partial",70.27
"SE",28008,"m",95,"partial",70.63
"SE",28008,"m",5,"full",69.5
"SE",28008,"m",10,"full",69.77
"SE",28008,"m",25,"full",70.2
"SE",28008,"m",50,"full",70.74
"SE",28008,"m",75,"full",71.23
"SE",28008,"m",90,"full",71.69
"SE",28008,"m",95,"full",72
"SE",28009,"m",5,"partial",67.62
"SE",28009,"m",10,"partial",67.97
"SE",28009,"m",25,"partial",68.54
"SE",28009,"m",50,"partial",69.14
"SE",28009,"m",75,"partial",69.73
"SE",28009,"m",90,"partial",70.22
"SE",28009,"m",95,"partial",70.53
"SE",28009,"m",5,"full",69.32
"SE",28009,"m",10,"full",69.59
"SE",28009,"m",25,"full",70.03
"SE",28009,"m",50,"full",70.49
"SE",28009,"m",75,"full",70.95
"SE",28009,"m",90,"full",71.33
"SE",28009,"m",95,"full",71.55
"SE",28010,"m",5,"partial",65.61
"SE",28010,"m",10,"partial",65.95
"SE",28010,"m",25,"partial",66.45
"SE",28010,"m",50,"partial",66.96
"SE",28010,"m",75,"partial",67.47
"SE",28010,"m",90,"partial",67.9
"SE",28010,"m",95,"partial",68.14
"SE",28010,"m",5,"full",67.5
"SE",28010,"m",10,"full",67.66
"SE",28010,"m",25,"full",68.01
"SE",28010,"m",50,"full",68.38
"SE",28010,"m",75,"full",68.74
"SE",28010,"m",90,"full",69.07
"SE",28010,"m",95,"full",69.3
"SE",28011,"m",5,"partial",67.9
"SE",28011,"m",10,"partial",68.15
"SE",28011,"m",25,"partial",68.53
"SE",28011,"m",50,"partial",68.87
"SE",28011,"m",75,"partial",69.19
"SE",28011,"m",90,"partial",69.44
"SE",28011,"m",95,"partial",69.59
"SE",28011,"m",5,"full",69.73
"SE",28011,"m",10,"full",69.81
"SE",28011,"m",25,"full",69.92
"SE",28011,"m",50,"full",70.04
"SE",28011,"m",75,"full",70.16
"SE",28011,"m",90,"full",70.28
"SE",28011,"m",95,"full",70.35
"SE",28012,"m",5,"partial",68.5
"SE",28012,"m",10,"partial",68.76
"SE",28012,"m",25,"partial",69.25
"SE",28012,"m",50,"partial",69.73
"SE",28012,"m",75,"partial",70.16
"SE",28012,"m",90,"partial",70.53
"SE",28012,"m",95,"partial",70.74
"SE",28012,"m",5,"full",70.41
"SE",28012,"m",10,"full",70.57
"SE",28012,"m",25,"full",70.85
"SE",28012,"m",50,"full",71.14
"SE",28012,"m",75,"full",71.42
"SE",28012,"m",90,"full",71.67
"SE",28012,"m",95,"full",71.83
"SE",28013,"m",5,"partial",67.67
"SE",28013,"m",10,"partial",68.01
"SE",28013,"m",25,"partial",68.49
"SE",28013,"m",50,"partial",68.98
"SE",28013,"m",75,"partial",69.44
"SE",28013,"m",90,"partial",69.85
"SE",28013,"m",95,"partial",70.08
"SE",28013,"m",5,"full",69.54
"SE",28013,"m",10,"full",69.71
"SE",28013,"m",25,"full",70.02
"SE",28013,"m",50,"full",70.32
"SE",28013,"m",75,"full",70.63
"SE",28013,"m",90,"full",70.95
"SE",28013,"m",95,"full",71.11
"BA",29001,"m",5,"partial",68.6
"BA",29001,"m",10,"partial",68.96
"BA",29001,"m",25,"partial",69.52
"BA",29001,"m",50,"partial",70.09
"BA",29001,"m",75,"partial",70.63
"BA",29001,"m",90,"partial",71.12
"BA",29001,"m",95,"partial",71.39
"BA",29001,"m",5,"full",72.65
"BA",29001,"m",10,"full",72.77
"BA",29001,"m",25,"full",72.97
"BA",29001,"m",50,"full",73.22
"BA",29001,"m",75,"full",73.45
"BA",29001,"m",90,"full",73.66
"BA",29001,"m",95,"full",73.76
"BA",29002,"m",5,"partial",70.71
"BA",29002,"m",10,"partial",71.3
"BA",29002,"m",25,"partial",72.15
"BA",29002,"m",50,"partial",73
"BA",29002,"m",75,"partial",73.79
